Date,Age,Gender,City,Tier,Occupation,Other Occupation,CRY Source,Other CRY Source,Volunteering Location Preference
04/29/2025,18,Female,Lucknow ,,College/University Student,,CRY Website,,Mumbai
04/29/2025,28,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/29/2025,24,Female,Nashik,,College/University Student,,CRY Website,,Mumbai
04/29/2025,16,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/29/2025,18,Male,Mumbai ,,College/University Student,,Others,,Mumbai
04/29/2025,38,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/29/2025,20,Male,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
04/28/2025,28,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/28/2025,21,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/28/2025,16,Female,Dinjan ,,School Student,,CRY Website,,Mumbai
04/28/2025,30,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/28/2025,16,Female,Mumbai,,School Student,,Social Media Sites,,Mumbai
04/28/2025,24,Female,Nashik,,Working Professional,,CRY Website,,Mumbai
04/27/2025,17,Female,Goa,,School Student,,Others,,Mumbai
04/27/2025,26,Female,mumbai,,Other,Self-Employed,Social Media Sites,,Mumbai
04/27/2025,17,Male,Amritsar ,,School Student,,Others,,Mumbai
04/27/2025,24,Female,Thane,,Working Professional,,Others,,Mumbai
04/27/2025,25,Male,Thane,,Personal Business,,Others,,Mumbai
04/27/2025,25,Female,Thane ,,Working Professional,,Online ads and Posts,,Mumbai
04/27/2025,23,Female,Mumbai ,,College/University Student,,Social Media Sites,,Mumbai
04/26/2025,21,Female,mumbai,,College/University Student,,CRY Website,,Mumbai
04/26/2025,19,Female,mumbai,,College/University Student,,Online ads and Posts,,Mumbai
04/26/2025,22,Male,Bhusawal,,College/University Student,,CRY Website,,Mumbai
04/25/2025,18,Male,Navi Mumbai,,School Student,,CRY Website,,Mumbai
04/25/2025,16,Female,Mumbai ,,School Student,,CRY Website,,Mumbai
04/25/2025,17,Female,Mumbai,,School Student,,CRY Website,,Mumbai
04/25/2025,20,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
04/25/2025,16,Female,Mumbai,,School Student,,CRY Website,,Mumbai
04/24/2025,25,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/24/2025,21,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
04/24/2025,20,Female,Nagpur  ,,Personal Business,,Others,,Mumbai
04/24/2025,20,Female,Nagpur,,College/University Student,,CRY Website,,Mumbai
04/24/2025,22,Female,Mumbai,,Working Professional,,Others,,Mumbai
04/24/2025,17,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/23/2025,29,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/23/2025,29,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/23/2025,29,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/23/2025,29,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/23/2025,41,Female,MUMBAI,,Working Professional,,Family/Friend,,Mumbai
04/23/2025,24,Female,Mumbai,,Personal Business,,Social Media Sites,,Mumbai
04/23/2025,28,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/23/2025,41,Female,Mumbai ,,Working Professional,,Others,,Mumbai
04/22/2025,41,Female,MUMBAI,,Working Professional,,Family/Friend,,Mumbai
04/22/2025,13,Female,Mumbai ,,School Student,,Family/Friend,,Mumbai
04/22/2025,13,Male,Mumbai,,School Student,,CRY Website,,Mumbai
04/22/2025,16,Female,mumbai,,School Student,,CRY Website,,Mumbai
04/22/2025,26,Female,Bahirwadi,,Working Professional,,CRY Website,,Mumbai
04/22/2025,18,Female,Thane,,College/University Student,,CRY Website,,Mumbai
04/22/2025,23,Female,mumbai,,Working Professional,,CRY Website,,Mumbai
04/22/2025,23,Female,mumbai,,Working Professional,,CRY Website,,Mumbai
04/21/2025,20,Male,Thane,,College/University Student,,CRY Website,,Mumbai
04/21/2025,29,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/21/2025,20,Male,Thane,,College/University Student,,CRY Website,,Mumbai
04/21/2025,30,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/21/2025,27,Male,Bhiwandi,,College/University Student,,CRY Website,,Mumbai
04/21/2025,28,Female,Mumbai,,Working Professional,,Others,,Mumbai
04/21/2025,22,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/20/2025,16,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/20/2025,23,Male,Bhavnagar,,Working Professional,,Family/Friend,,Mumbai
04/20/2025,19,Female,BHOPAL,,College/University Student,,Social Media Sites,,Mumbai
04/20/2025,23,Male,Mumbai,,Working Professional,,Family/Friend,,Mumbai
04/20/2025,16,Male,Mumbai,,School Student,,Social Media Sites,,Mumbai
04/19/2025,20,Female,MUMBAI,,College/University Student,,Family/Friend,,Mumbai
04/19/2025,20,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/19/2025,18,Male,Thane ,,College/University Student,,Social Media Sites,,Mumbai
04/19/2025,20,Male,Ratlam ,,College/University Student,,CRY Website,,Mumbai
04/18/2025,13,Male,Mumbai,,School Student,,Others,,Mumbai
04/18/2025,18,Female,Mumbai suburban,,College/University Student,,CRY Website,,Mumbai
04/18/2025,17,Male,Mumbai,,School Student,,Others,,Mumbai
04/18/2025,13,Male,Thane,,School Student,,CRY Website,,Mumbai
04/18/2025,13,Male,Thane,,School Student,,CRY Website,,Mumbai
04/18/2025,13,Male,Thane,,School Student,,CRY Website,,Mumbai
04/18/2025,21,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/18/2025,26,Male,Jabalpur,,Personal Business,,CRY Website,,Mumbai
04/18/2025,20,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
04/18/2025,29,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/18/2025,20,Female,VELLORE,,College/University Student,,CRY Website,,Mumbai
04/18/2025,54,Female,Mumbai,,Home Maker,,CRY Website,,Mumbai
04/17/2025,19,Male,MUMBAI,,College/University Student,,Online ads and Posts,,Mumbai
04/17/2025,25,Male,Nagpur,,Working Professional,,Social Media Sites,,Mumbai
04/17/2025,19,Male,Mumbai ,,College/University Student,,CRY Website,,Mumbai
04/17/2025,20,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/17/2025,19,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
04/17/2025,14,Female,Mumbai,,School Student,,CRY Website,,Mumbai
04/16/2025,19,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
04/16/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/16/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/16/2025,20,Female,Dehradun ,,College/University Student,,CRY Website,,Mumbai
04/16/2025,24,Female,Surat,,Working Professional,,Social Media Sites,,Mumbai
04/16/2025,24,Male,Ulhasnagar,,Working Professional,,Social Media Sites,,Mumbai
04/15/2025,51,Female,Mulund West,,Home Maker,,CRY Website,,Mumbai
04/15/2025,22,Female,Mumbai ,,College/University Student,,Social Media Sites,,Mumbai
04/15/2025,25,Female,Badlapur,,Other,Educator ,CRY Website,,Mumbai
04/15/2025,15,Female,Mumbai,,College/University Student,,Online ads and Posts,,Mumbai
04/15/2025,19,Male,Mumbai ,,College/University Student,,CRY Website,,Mumbai
04/15/2025,19,Male,Thane maharashtra ,,College/University Student,,Others,,Mumbai
04/14/2025,23,Female,Mumbai,,Personal Business,,Social Media Sites,,Mumbai
04/14/2025,24,Female,Navi Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/14/2025,24,Female,Navi Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/14/2025,26,Male,Jabalpur,,Personal Business,,Others,,Mumbai
04/14/2025,14,Female,Raipur,,School Student,,Social Media Sites,,Mumbai
04/14/2025,14,Female,Raipur,,School Student,,Social Media Sites,,Mumbai
04/14/2025,36,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/14/2025,36,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/14/2025,19,Male,mumbai,,College/University Student,,CRY Volunteers/Interns,,Mumbai
04/14/2025,28,Female,Mumbai ,,Working Professional,,CRY Website,,Mumbai
04/14/2025,28,Female,Mumbai ,,Working Professional,,CRY Website,,Mumbai
04/13/2025,25,Male,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/13/2025,32,Male,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/13/2025,15,Male,Mumbai,,School Student,,CRY Website,,Mumbai
04/12/2025,19,Female,Mumbai ,,College/University Student,,Social Media Sites,,Mumbai
04/12/2025,24,Female,Mumbai,,Other,Doctor ,Online ads and Posts,,Mumbai
04/12/2025,23,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/11/2025,23,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/11/2025,23,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/10/2025,25,Female,Jamshedpur,,Working Professional,,CRY Website,,Mumbai
04/10/2025,23,Female,Indore,,College/University Student,,Social Media Sites,,Mumbai
04/10/2025,20,Female,Banglore,,College/University Student,,CRY Website,,Mumbai
04/10/2025,36,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/10/2025,30,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/09/2025,19,Female,Mumbai ,,College/University Student,,Others,,Mumbai
04/09/2025,24,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/09/2025,25,Female,Mumbai,,Working Professional,,CRY Volunteers/Interns,,Mumbai
04/09/2025,57,Male,Mumbai,,Retired,,CRY Website,,Mumbai
04/09/2025,43,Female,Mumbai,,Retired,,CRY Website,,Mumbai
04/08/2025,25,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/08/2025,16,Female,Navi Mumbai,,School Student,,CRY Website,,Mumbai
04/08/2025,26,Male,Indore,,Working Professional,,CRY Website,,Mumbai
04/08/2025,22,Male,NAGPUR ,,College/University Student,,CRY Website,,Mumbai
04/08/2025,21,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
04/07/2025,35,Female,Rishikesh,,Working Professional,,Family/Friend,,Mumbai
04/07/2025,28,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/07/2025,22,Female,Mumbai ,,Working Professional,,CRY Website,,Mumbai
04/07/2025,16,Male,Mumbai,,School Student,,Online ads and Posts,,Mumbai
04/07/2025,48,Female,Gwalior,,Other,Looking for new opportunity for career and professional growth,CRY Website,,Mumbai
04/07/2025,24,Male,Mumbai ,,Working Professional,,CRY Website,,Mumbai
04/07/2025,23,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/07/2025,18,Male,Mumbai,,School Student,,CRY Website,,Mumbai
04/07/2025,19,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
04/06/2025,22,Female,SHORANUR,,College/University Student,,CRY Website,,Mumbai
04/06/2025,20,Male,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
04/05/2025,25,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/05/2025,33,Male,Mumbai,,Working Professional,,Family/Friend,,Mumbai
04/05/2025,16,Female,Lucknow ,,School Student,,CRY Website,,Mumbai
04/05/2025,16,Female,Lucknow,,School Student,,CRY Website,,Mumbai
04/05/2025,16,Male,Nagpur,,School Student,,CRY Website,,Mumbai
04/05/2025,23,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/05/2025,20,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/05/2025,19,Female,Vadodara,,College/University Student,,CRY Website,,Mumbai
04/05/2025,16,Male,Ulwe Navi Mumbai,,School Student,,CRY Website,,Mumbai
04/04/2025,19,Female,Berhampur,,College/University Student,,Ads/Hoardings,,Mumbai
04/04/2025,16,Female,Mumbai,,School Student,,CRY Website,,Mumbai
04/04/2025,17,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/04/2025,29,Female,Thrissur,,Working Professional,,CRY Website,,Mumbai
04/04/2025,23,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/04/2025,24,Male,Bahadurgarh,,Working Professional,,CRY Website,,Mumbai
04/03/2025,20,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/03/2025,25,Female,Mumba,,Working Professional,,Others,,Mumbai
04/03/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/03/2025,19,Female,Mumbai ,,College/University Student,,Family/Friend,,Mumbai
04/03/2025,17,Female,kota,,School Student,,CRY Website,,Mumbai
04/03/2025,18,Female,Mumbai ,,College/University Student,,CRY Volunteers/Interns,,Mumbai
04/03/2025,26,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/02/2025,19,Female,Mumbai,,College/University Student,,Online ads and Posts,,Mumbai
04/02/2025,27,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/02/2025,23,Female,Dombivli,,College/University Student,,CRY Website,,Mumbai
04/02/2025,18,Female,Surat,,School Student,,CRY Website,,Mumbai
04/01/2025,24,Female,jamnagar,,Working Professional,,Social Media Sites,,Mumbai
04/01/2025,24,Female,Navi Mumbai,,Working Professional,,Social Media Sites,,Mumbai
04/01/2025,27,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/01/2025,16,Female,Mumbai,,School Student,,CRY Website,,Mumbai
04/01/2025,21,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/01/2025,21,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
04/01/2025,16,Male,Navi Mumbai,,School Student,,Social Media Sites,,Mumbai
09/28/2025,29,Female,Pune,,Home Maker,,CRY Website,,Pune
09/28/2025,26,Female,Pune,,Personal Business,,CRY Website,,Pune
09/26/2025,24,Female,Pune ,,College/University Student,,Others,,Pune
09/26/2025,25,Male,Panvel,,Working Professional,,CRY Website,,Pune
09/23/2025,30,Female,Pune,,Working Professional,,Others,,Pune
09/20/2025,17,Male,Pune,,School Student,,CRY Website,,Pune
09/18/2025,21,Male,pune,,College/University Student,,CRY Website,,Pune
09/17/2025,16,Male,pune,,School Student,,CRY Website,,Pune
09/16/2025,16,Male,Pune,,School Student,,CRY Website,,Pune
09/15/2025,20,Female,Amravati,,College/University Student,,Social Media Sites,,Pune
09/15/2025,19,Female,Pune,,College/University Student,,CRY Website,,Pune
09/14/2025,32,Male,Indore,,Working Professional,,Others,,Pune
09/12/2025,52,Female,Pune,,Personal Business,,Social Media Sites,,Pune
09/10/2025,16,Female,Pune,,School Student,,Family/Friend,,Pune
09/10/2025,34,Male,Ahmedabad ,,Personal Business,,CRY Website,,Pune
09/08/2025,26,Female,Pune,,Other,Currently on a break until I join an MNC as analyst in about 2 months.,CRY Website,,Pune
09/08/2025,60,Male,NAGP,,Retired,,CRY Website,,Pune
09/05/2025,22,Female,Pune,,College/University Student,,CRY Website,,Pune
09/04/2025,23,Male,Pune,,College/University Student,,CRY Website,,Pune
09/04/2025,46,Female,Pune,,Other,Woman empowerment coach,CRY Website,,Pune
09/03/2025,21,Male,Pune ,,College/University Student,,Others,,Pune
09/02/2025,27,Female,Prayagraj ,,Other,UPSC aspirant ; cleared prelims of 2025,CRY Website,,Pune
08/31/2025,21,Female,Bhusawal,,Other,Graduate/Fresher,CRY Website,,Pune
08/29/2025,39,Male,pune,,Personal Business,,Social Media Sites,,Pune
08/27/2025,21,Female,Pune,,College/University Student,,CRY Website,,Pune
08/27/2025,21,Female,Pune,,College/University Student,,CRY Website,,Pune
08/27/2025,58,Female,Nagpur,,Retired,,Others,,Pune
08/26/2025,21,Male,Lucknow,,College/University Student,,Others,,Pune
08/25/2025,28,Female,Pune,,Working Professional,,Others,,Pune
08/24/2025,18,Female,Pune ,,College/University Student,,CRY Website,,Pune
08/24/2025,17,Female,Pune,,School Student,,Family/Friend,,Pune
08/21/2025,18,Female,Pune,,School Student,,CRY Website,,Pune
08/21/2025,26,Male,Pune,,Working Professional,,Social Media Sites,,Pune
08/20/2025,17,Female,Pune,,School Student,,CRY Website,,Pune
08/20/2025,17,Female,PUNE,,School Student,,Social Media Sites,,Pune
08/19/2025,43,Female,Pune,,Home Maker,,CRY Website,,Pune
08/18/2025,17,Female,Pune,,School Student,,Family/Friend,,Pune
08/18/2025,17,Female,Ahmedabad ,,College/University Student,,Others,,Pune
08/16/2025,20,Female,Pune,,College/University Student,,CRY Website,,Pune
08/15/2025,19,Male,Pune,,College/University Student,,CRY Website,,Pune
08/14/2025,19,Male,Pune,,College/University Student,,CRY Website,,Pune
08/13/2025,17,Male,Pune,,School Student,,CRY Website,,Pune
08/13/2025,17,Male,Pune,,School Student,,CRY Website,,Pune
08/12/2025,21,Female,Indore,,College/University Student,,CRY Website,,Pune
08/09/2025,24,Male,PUNE,,Other,Preparing for UPSC exam,Social Media Sites,,Pune
08/08/2025,26,Male,Pune,,Working Professional,,Family/Friend,,Pune
08/07/2025,22,Female,Pune,,College/University Student,,Social Media Sites,,Pune
08/07/2025,23,Male,Nagpur,,College/University Student,,Social Media Sites,,Pune
08/06/2025,19,Female, Pune ,,College/University Student,,CRY Website,,Pune
08/06/2025,60,Female,pune,,Home Maker,,CRY Website,,Pune
08/06/2025,62,Female,Surat,,Retired,,Social Media Sites,,Pune
08/05/2025,21,Female,pune,,College/University Student,,CRY Website,,Pune
08/05/2025,25,Male,DHAMTARI,,College/University Student,,CRY Website,,Pune
08/04/2025,24,Female,Pune,,College/University Student,,CRY Website,,Pune
08/03/2025,25,Male,PUNE,,College/University Student,,CRY Website,,Pune
08/03/2025,19,Male,Pune,,School Student,,CRY Website,,Pune
08/02/2025,18,Female,Pune,,College/University Student,,Social Media Sites,,Pune
08/01/2025,20,Female,Pune,,College/University Student,,CRY Website,,Pune
08/01/2025,16,Female,Burhanpur ,,School Student,,CRY Website,,Pune
08/01/2025,22,Male,Raipiur,,College/University Student,,CRY Website,,Pune
08/01/2025,22,Male,Raipiur,,College/University Student,,CRY Website,,Pune
07/31/2025,24,Female,Shajapur,,Other,UPSC CSE Aspirant ,CRY Website,,Pune
07/31/2025,19,Female,Pune,,College/University Student,,CRY Website,,Pune
07/27/2025,22,Male,Pune,,College/University Student,,CRY Volunteers/Interns,,Pune
07/27/2025,22,Female,Khopoli,,Working Professional,,CRY Website,,Pune
07/26/2025,23,Female,Pune,,Working Professional,,CRY Website,,Pune
07/26/2025,16,Female,Nagpur,,School Student,,CRY Website,,Pune
07/24/2025,17,Male,Aurangabad,,School Student,,CRY Website,,Pune
07/24/2025,17,Male,Aurangabad,,School Student,,CRY Website,,Pune
07/24/2025,22,Female,Udaipur,,Working Professional,,CRY Website,,Pune
07/22/2025,18,Female,Balaghat ,,College/University Student,,Social Media Sites,,Pune
07/22/2025,21,Male,Nagpur,,College/University Student,,CRY Website,,Pune
07/21/2025,19,Female,pune,,College/University Student,,CRY Website,,Pune
